id,status,target_surface,app_category,app_subcategory,title,price_text,price_value,currency,city,country,seller,phone,description,image_urls,source_site,source_url,scraped_at,make,model,trim,year,condition,transmission,color,mileage_km,attributes,source_availability,source_availability_checked_at,source_http_status,source_unavailable_reason,source_last_seen_at,source_resolved_url,source_miss_count,source_miss_recorded_at,sync_visibility,sync_visibility_reason
jacars-2510536,published,marketplace,electronics,other,16KW SOLAR SYSTEM KIT,"JA$ 1,200,000",1200000,JMD,Manchester,Jamaica,JACars Other Electronics Appliances,18764967072,"16KW SOLAR SYSTEM KIT - JA$ 1,200,000 - Manchester - 5 days ago",https://cdn2.jacars.net/media/cache/a1/2f/a12f2c2409347fcfa3a5e9e7951ece31.webp,JACars Other Electronics Appliances,https://www.jacars.net/adv/2510536_16kw-kit/,2026-04-30T21:47:40.784Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:47:40.784Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Electronics Appliances"",""appSubcategory"":""other""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2510536_16kw-kit/,,,visible,
jacars-2510513,published,marketplace,other,baby_kids,Baby Crib like new,"JA$ 30,000",30000,JMD,Clarendon,Jamaica,JACars Other Kids Stuff,18768331444,"Baby Crib like new - JA$ 30,000 - Clarendon - 5 days ago",https://cdn2.jacars.net/media/cache/19/7c/197c51fa96398a8b22bffe4633585073.webp,JACars Other Kids Stuff,https://www.jacars.net/adv/2510513_baby-crib-like-new/,2026-04-30T21:47:28.473Z,,,,,like_new,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:47:28.473Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Kids Stuff"",""appSubcategory"":""kids""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2510513_baby-crib-like-new/,,,visible,
jacars-2510414,published,marketplace,electronics,phones_accessories,HP loptop,"JA$ 45,000",45000,JMD,Manchester,Jamaica,JACars Other Mobile Phones,18768747422,"HP loptop - JA$ 45,000 - Manchester - 5 days ago",https://cdn2.jacars.net/media/cache/34/51/3451c2e4a9ecb9b7d65605ce93172e5d.webp|https://cdn2.jacars.net/media/cache/0c/0f/0c0f4d7aae68b36119823ad149fbf0e2.webp|https://cdn2.jacars.net/media/cache/58/b0/58b0dfac331eb57950fa087287cc7903.webp,JACars Other Mobile Phones,https://www.jacars.net/adv/2510414_hp-loptop/,2026-04-30T21:47:24.722Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:47:24.722Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Mobile Phones"",""appSubcategory"":""phones_accessories"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2510414_hp-loptop/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2510414_hp-loptop/,,,visible,
jacars-2510530,published,vehicles,vehicles,tires_rims,16inch Toyota voxy rims,"JA$ 90,000",90000,JMD,Kingston,Jamaica,JACars Tires and Rims,18764899527,"16inch Toyota voxy rims - JA$ 90,000 - Kingston - 5 days ago",https://cdn2.jacars.net/media/cache/e1/c6/e1c6c78e47e47969c7ae063f30141dd9.webp|https://cdn2.jacars.net/media/cache/f2/5a/f25ac655fef5a974b0ffc1a9648e6259.webp|https://cdn2.jacars.net/media/cache/fa/29/fa2940db161159d5a401fbd1c729e077.webp|https://cdn2.jacars.net/media/cache/c7/c5/c7c50d565b5e29d9001faf84f0521a53.webp,JACars Tires and Rims,https://www.jacars.net/adv/2510530_toyota-voxy-0-4l-2023/,2026-04-30T21:46:24.855Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:24.855Z"",""parser"":""jacars"",""sourceCategory"":""JACars Tires and Rims"",""appSubcategory"":""tires_rims""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2510530_toyota-voxy-0-4l-2023/,,,visible,
jacars-2503234,published,vehicles,vehicles,auto_parts,Toyota MR2 Nose Cut Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,Toyota MR2 Nose Cut Available - JA$ 1 - Manchester - 5 days ago,https://cdn2.jacars.net/media/cache/1e/59/1e597e288ab76434dabe2765382ffec3.webp|https://cdn2.jacars.net/media/cache/87/41/874137a9a19729fd107e0b85dc50a46d.webp|https://cdn2.jacars.net/media/cache/74/b8/74b8d7b4713fe9293bb90d398ed37fd3.webp,JACars Car Parts,https://www.jacars.net/adv/2503234_toyota-mr2-nose-cut-available/,2026-04-30T21:46:16.276Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:16.276Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2503234_toyota-mr2-nose-cut-available/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2503234_toyota-mr2-nose-cut-available/,,,visible,
jacars-2502972,published,vehicles,vehicles,auto_parts,Nissan Skyline HR34 Nose Cut Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,Nissan Skyline HR34 Nose Cut Available - JA$ 1 - Manchester - 5 days ago,https://cdn2.jacars.net/media/cache/20/be/20be07ecc122f8769aeaa80e2a5fd6ab.webp|https://cdn2.jacars.net/media/cache/96/bf/96bff2297d6f9626a0ac2a2cce6c3d8f.webp|https://cdn2.jacars.net/media/cache/66/19/6619742d7639ba5c90b0de8b2105e3e7.webp,JACars Car Parts,https://www.jacars.net/adv/2502972_nissan-skyline-hr34-nose-cut-available/,2026-04-30T21:46:16.276Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:16.276Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2502972_nissan-skyline-hr34-nose-cut-available/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2502972_nissan-skyline-hr34-nose-cut-available/,,,visible,
jacars-2502971,published,vehicles,vehicles,auto_parts,Toyota Corolla Levin Nose Cut Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,Toyota Corolla Levin Nose Cut Available - JA$ 1 - Manchester - 5 days ago,https://cdn2.jacars.net/media/cache/09/d2/09d28fbb72f4922e31cc7bc78eadf951.webp|https://cdn2.jacars.net/media/cache/c2/63/c263ccb61615a501d97091380edf653b.webp|https://cdn2.jacars.net/media/cache/d8/54/d854062541fab0262cd4537ef779b11f.webp,JACars Car Parts,https://www.jacars.net/adv/2502971_toyota-corolla-levin-nose-cut-available/,2026-04-30T21:46:16.276Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:16.276Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2502971_toyota-corolla-levin-nose-cut-available/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2502971_toyota-corolla-levin-nose-cut-available/,,,visible,
jacars-2502970,published,vehicles,vehicles,auto_parts,Toyota Caldina Nose Cut Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,Toyota Caldina Nose Cut Available - JA$ 1 - Manchester - 5 days ago,https://cdn2.jacars.net/media/cache/62/38/62381e69ebdf35732b49a631c6e51f00.webp|https://cdn2.jacars.net/media/cache/fd/92/fd928a82d9476e7cf8cfd6679926ae5e.webp|https://cdn2.jacars.net/media/cache/a5/d6/a5d6e035b5d7d84d262b506613d6a1b2.webp|https://cdn2.jacars.net/media/cache/29/04/290467412672db76b9a1ba96c6c99877.webp,JACars Car Parts,https://www.jacars.net/adv/2502970_toyota-caldina-nose-cut-available/,2026-04-30T21:46:16.276Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:16.276Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2502970_toyota-caldina-nose-cut-available/,,,visible,
jacars-2502969,published,vehicles,vehicles,auto_parts,Nissan Primera Nose Cut Available,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,Nissan Primera Nose Cut Available - JA$ 1 - Manchester - 5 days ago,https://cdn2.jacars.net/media/cache/f4/d8/f4d8f7444f6598daedeb00ea43f8d138.webp|https://cdn2.jacars.net/media/cache/a7/6d/a76d5a342749ed1f172a2875a95fba86.webp,JACars Car Parts,https://www.jacars.net/adv/2502969_nissan-primera-nose-cut-available/,2026-04-30T21:46:16.276Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:16.276Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2502969_nissan-primera-nose-cut-available/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2502969_nissan-primera-nose-cut-available/,,,visible,
jacars-2502965,published,vehicles,vehicles,auto_parts,TOYOTA ISIS NOSE CUT AVAILABLE,JA$ 1,1,JMD,Manchester,Jamaica,Zig Zag Auto Parts & Car Sales Limited,18762354486,TOYOTA ISIS NOSE CUT AVAILABLE - JA$ 1 - Manchester - 5 days ago,https://cdn2.jacars.net/media/cache/2e/a5/2ea559059b846d6efe93db05931af00f.webp|https://cdn2.jacars.net/media/cache/aa/2a/aa2aaa3babb2a1c3ea544a55d3f780b5.webp|https://cdn2.jacars.net/media/cache/09/81/09819e058e4f47cd03ce46a5de035042.webp|https://cdn2.jacars.net/media/cache/6a/21/6a21e828f225c7d279c7b5472838a73f.webp,JACars Car Parts,https://www.jacars.net/adv/2502965_toyota-isis-nose-cut-available/,2026-04-30T21:46:16.276Z,,,,,good,,,,"{""sourceDate"":""5 days ago"",""sourcePostedAt"":""2026-04-30T21:46:16.276Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2502965_toyota-isis-nose-cut-available/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2502965_toyota-isis-nose-cut-available/,,,visible,
jacars-2505549,published,vehicles,vehicles,auto_parts,2006 Honda Fit Aria Back Glass,"JA$ 40,000",40000,JMD,Saint James,Jamaica,JACars Other Car Parts,18763855613,"2006 Honda Fit Aria Back Glass - JA$ 40,000 - Saint James - 6 days ago",https://cdn2.jacars.net/media/cache/59/46/594604efbba698b08d05c116fbd4d323.webp|https://cdn2.jacars.net/media/cache/22/2b/222bea63d20522493f9fe3ae71112d2d.webp|https://cdn2.jacars.net/media/cache/8d/63/8d6305ffc7a3c5d956fa67995f1f6faa.webp,JACars Other Car Parts,https://www.jacars.net/adv/2505549_honda-fit-aria-1-4l-2006/,2026-04-29T21:46:43.825Z,,,,2006,good,,,,"{""sourceDate"":""6 days ago"",""sourcePostedAt"":""2026-04-29T21:46:43.825Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Car Parts"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2505549_honda-fit-aria-1-4l-2006/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2505549_honda-fit-aria-1-4l-2006/,,,visible,
jacars-2510317,published,vehicles,vehicles,tires_rims,17 inch chrome rims 5-114.3,"JA$ 50,000",50000,JMD,Saint Catherine,Jamaica,JACars Tires and Rims,18764052232,"17 inch chrome rims 5-114.3 - JA$ 50,000 - Saint Catherine - 6 days ago",https://cdn2.jacars.net/media/cache/7c/fa/7cfa10e61640ff2985cba2f9a94ced6f.webp|https://cdn2.jacars.net/media/cache/4e/58/4e582e334e828f2086f67358839cbe56.webp,JACars Tires and Rims,https://www.jacars.net/adv/2510317_17-inch-chrome-rims-5-114-3/,2026-04-29T21:46:24.856Z,,,,,good,,,,"{""sourceDate"":""6 days ago"",""sourcePostedAt"":""2026-04-29T21:46:24.856Z"",""parser"":""jacars"",""sourceCategory"":""JACars Tires and Rims"",""appSubcategory"":""tires_rims""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2510317_17-inch-chrome-rims-5-114-3/,,,visible,
jacars-2510322,published,vehicles,vehicles,auto_parts,Electric Jack with Electric impact wrench kit,"JA$ 30,000",30000,JMD,Saint Catherine,Jamaica,JACars Car Accessories,18764052232,"Electric Jack with Electric impact wrench kit - JA$ 30,000 - Saint Catherine - 6 days ago",https://cdn2.jacars.net/media/cache/77/02/7702dd282e84369579c66ec2acadc5ff.webp|https://cdn2.jacars.net/media/cache/46/54/4654e3253c724f57f0f638bbdab098e4.webp|https://cdn2.jacars.net/media/cache/24/ea/24ea61bbf68c456e7457682e43834a2a.webp|https://cdn2.jacars.net/media/cache/c2/35/c235200eaadb3f9bdf516d0bcf25886e.webp,JACars Car Accessories,https://www.jacars.net/adv/2510322_electric-jack-with-electric-impact-wrench-kit/,2026-04-29T21:46:20.537Z,,,,,good,,,,"{""sourceDate"":""6 days ago"",""sourcePostedAt"":""2026-04-29T21:46:20.537Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Accessories"",""appSubcategory"":""auto_parts""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2510322_electric-jack-with-electric-impact-wrench-kit/,,,visible,
jacars-2506665,published,vehicles,vehicles,auto_parts,Genuine 2010-2019 Toyota Vitz/Yaris Speedometer Console Covering,"JA$ 75,000",75000,JMD,Manchester,Jamaica,JACars Car Accessories,18765865891,"Genuine 2010-2019 Toyota Vitz/Yaris Speedometer Console Covering - JA$ 75,000 - Manchester - 6 days ago",https://cdn2.jacars.net/media/cache/00/c9/00c9382747ef91aa52562eabc9ff083a.webp|https://cdn2.jacars.net/media/cache/6f/8c/6f8ce8a8e70ff3a6b32d7b6d6a6b91ec.webp,JACars Car Accessories,https://www.jacars.net/adv/2506665_genuine-2010-2019-toyota-vitz-yaris-speedometer-console-covering/,2026-04-29T21:46:20.537Z,,,,2010,good,,,,"{""sourceDate"":""6 days ago"",""sourcePostedAt"":""2026-04-29T21:46:20.537Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Accessories"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2506665_genuine-2010-2019-toyota-vitz-yaris-speedometer-console-covering/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2506665_genuine-2010-2019-toyota-vitz-yaris-speedometer-console-covering/,,,visible,
jacars-2506258,published,vehicles,vehicles,auto_parts,Genuine 2010-2013 Toyota Voxy/Noah Chrome Bumper Mouldings,"JA$ 45,000",45000,JMD,Manchester,Jamaica,JACars Car Accessories,18765865891,"Genuine 2010-2013 Toyota Voxy/Noah Chrome Bumper Mouldings - JA$ 45,000 - Manchester - 6 days ago",https://cdn2.jacars.net/media/cache/6c/43/6c4387c28d588572bfd882670746100a.webp,JACars Car Accessories,https://www.jacars.net/adv/2506258_genuine-2010-2013-toyota-voxy-noah-chrome-bumper-mouldings/,2026-04-29T21:46:20.537Z,,,,2010,good,,,,"{""sourceDate"":""6 days ago"",""sourcePostedAt"":""2026-04-29T21:46:20.537Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Accessories"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2506258_genuine-2010-2013-toyota-voxy-noah-chrome-bumper-mouldings/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2506258_genuine-2010-2013-toyota-voxy-noah-chrome-bumper-mouldings/,,,visible,
jacars-2492496,published,vehicles,vehicles,auto_parts,Genuine 2015-2017 Honda Fit Lower Bumper Grille,"JA$ 39,600",39600,JMD,Manchester,Jamaica,JACars Car Accessories,18765865891,"Genuine 2015-2017 Honda Fit Lower Bumper Grille - JA$ 39,600 - Manchester - 6 days ago",https://cdn2.jacars.net/media/cache/4c/82/4c82f65bb21571af17ec7ea001ec5fad.webp|https://cdn2.jacars.net/media/cache/e4/fb/e4fbd2feb91fdf2996179f5cea27d9a7.webp|https://cdn2.jacars.net/media/cache/17/31/1731bdb2b4bc5e39f66fa4abc96f3b21.webp,JACars Car Accessories,https://www.jacars.net/adv/2492496_genuine-2015-2017-honda-fit-lower-bumper-grille/,2026-04-29T21:46:20.537Z,,,,2015,good,,,,"{""sourceDate"":""6 days ago"",""sourcePostedAt"":""2026-04-29T21:46:20.537Z"",""parser"":""jacars"",""sourceCategory"":""JACars Car Accessories"",""appSubcategory"":""auto_parts"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2492496_genuine-2015-2017-honda-fit-lower-bumper-grille/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2492496_genuine-2015-2017-honda-fit-lower-bumper-grille/,,,visible,
jacars-2499183,published,marketplace,services,other,Tiny Hands Day Care,"JA$ 6,000 JA$ 6,500",60006500,JMD,Saint Catherine,Jamaica,JACars Other General Services,18762922543,"Tiny Hands Day Care - JA$ 6,000 JA$ 6,500 - Saint Catherine - 1 week ago",https://cdn2.jacars.net/media/cache/39/1d/391d633a03e5d264c73a4abe055eb14b.webp,JACars Other General Services,https://www.jacars.net/adv/2499183_cars-other-8-0l-2025/,2026-04-28T21:48:04.529Z,,,,,good,,,,"{""sourceDate"":""1 week ago"",""sourcePostedAt"":""2026-04-28T21:48:04.529Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other General Services"",""appSubcategory"":""other""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2499183_cars-other-8-0l-2025/,,,visible,
jacars-2509981,published,marketplace,other,tools_equipment,New Cat 420 Bucket coming to Linstead St Catherine end of May.,"JA$ 450,000",450000,JMD,Saint Catherine,Jamaica,JACars Other Business,18762831334,"New Cat 420 Bucket coming to Linstead St Catherine end of May. - JA$ 450,000 - Saint Catherine - 1 week ago",https://cdn2.jacars.net/media/cache/47/f4/47f4f763f77704423428de3d39712edd.webp,JACars Other Business,https://www.jacars.net/adv/2509981_new-cat-420-bucket-coming-to-linstead-st-catherine-end-of-may/,2026-04-28T21:48:00.747Z,,,,,new,,,,"{""sourceDate"":""1 week ago"",""sourcePostedAt"":""2026-04-28T21:48:00.747Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Business"",""appSubcategory"":""business"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2509981_new-cat-420-bucket-coming-to-linstead-st-catherine-end-of-may/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2509981_new-cat-420-bucket-coming-to-linstead-st-catherine-end-of-may/,,,visible,
jacars-2501456,published,marketplace,other,tools_equipment,Concrete mixers gasoline 8cu ft,"JA$ 180,000",180000,JMD,Clarendon,Jamaica,JACars Other Business,2184679711,"Concrete mixers gasoline 8cu ft - JA$ 180,000 - Clarendon - 1 week ago",https://cdn2.jacars.net/media/cache/1f/5b/1f5bf7bd646cbac7763f83667b30eaaf.webp,JACars Other Business,https://www.jacars.net/adv/2501456_concrete-mixers-9cu-ft-and-12-cu-ft/,2026-04-28T21:48:00.747Z,,,,,good,,,,"{""sourceDate"":""1 week ago"",""sourcePostedAt"":""2026-04-28T21:48:00.747Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Business"",""appSubcategory"":""business""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,/adv/2501456_concrete-mixers-9cu-ft-and-12-cu-ft/,,,visible,
jacars-2496277,published,marketplace,other,tools_equipment,40 Ft Container,"JA$ 900,000",900000,JMD,Saint Catherine,Jamaica,JACars Other Business,18762831334,"40 Ft Container - JA$ 900,000 - Saint Catherine - 1 week ago",https://cdn2.jacars.net/media/cache/74/ce/74cebbb9585ea9f159a86de4fec5f621.webp|https://cdn2.jacars.net/media/cache/8c/ed/8ced466bcc0b985db88aa2ed0d8cdaa8.webp|https://cdn2.jacars.net/media/cache/f0/da/f0dad8d1706b7b72d93f52d10e6e2d74.webp|https://cdn2.jacars.net/media/cache/93/28/932867027178231cca6e16935e8a739b.webp,JACars Other Business,https://www.jacars.net/adv/2496277_40-ft-container/,2026-04-28T21:48:00.747Z,,,,,good,,,,"{""sourceDate"":""1 week ago"",""sourcePostedAt"":""2026-04-28T21:48:00.747Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Business"",""appSubcategory"":""business"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2496277_40-ft-container/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2496277_40-ft-container/,,,visible,
jacars-2489430,published,marketplace,other,tools_equipment,Sheet Metal,"JA$ 24,000",24000,JMD,Clarendon,Jamaica,JACars Other Business,18763437863,"Sheet Metal - JA$ 24,000 - Clarendon - 1 week ago",https://cdn2.jacars.net/media/cache/76/e8/76e89610206ea459c787712a14b7b6fd.webp|https://cdn2.jacars.net/media/cache/ea/ed/eaedfa0ba379376055a565a4bb6900ea.webp,JACars Other Business,https://www.jacars.net/adv/2489430_3-16-and-1-8-metal-sheets-4ft-x-10-ft/,2026-04-28T21:48:00.747Z,,,,,good,,,,"{""sourceDate"":""1 week ago"",""sourcePostedAt"":""2026-04-28T21:48:00.747Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Business"",""appSubcategory"":""business"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2489430_3-16-and-1-8-metal-sheets-4ft-x-10-ft/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2489430_3-16-and-1-8-metal-sheets-4ft-x-10-ft/,,,visible,
jacars-2466234,published,marketplace,other,tools_equipment,Chairs,"JA$ 4,200 JA$ 4,800",42004800,JMD,Saint James,Jamaica,JACars Other Business,18763294717,"Chairs - JA$ 4,200 JA$ 4,800 - Saint James - 1 week ago",https://cdn2.jacars.net/media/cache/58/95/5895759af8eeffe00388a788d2b75efe.webp|https://cdn2.jacars.net/media/cache/5f/56/5f56114c289978faa70c66215abcbc6e.webp|https://cdn2.jacars.net/media/cache/bb/5c/bb5c0f2b8af15c3983df34f98a907155.webp|https://cdn2.jacars.net/media/cache/59/f5/59f500e1b65a50a87d236c1719326fbc.webp,JACars Other Business,https://www.jacars.net/adv/2466234_unboxed-chairs/,2026-04-28T21:48:00.747Z,,,,,good,,,,"{""sourceDate"":""1 week ago"",""sourcePostedAt"":""2026-04-28T21:48:00.747Z"",""parser"":""jacars"",""sourceCategory"":""JACars Other Business"",""appSubcategory"":""business"",""imageQuality"":""source_detail_high_resolution"",""imageRefreshSource"":""jacars_gallery_full_api"",""imageRefreshAttemptedAt"":""2026-08-31T15:42:55.415Z"",""imageIntegrityVersion"":""2026-09-06.1"",""imageVerifiedAt"":""2026-09-07T00:05:03.876Z"",""imageSourceUrl"":""https://www.jacars.net/adv/2466234_unboxed-chairs/""}",unknown,2026-05-29T16:00:46.636Z,,Could not resolve source URL,,https://www.jacars.net/adv/2466234_unboxed-chairs/,,,visible,
